Actual_Days_for_Shipping,Predicted_Days_for_Shipping,Prediction_Error
5.0,3.9772,1.0228000000000002
1.0,0.9914,0.008600000000000052
2.0,3.9449,-1.9449
6.0,3.857,2.143
2.0,4.0545,-2.0545
3.0,3.8218,-0.8218000000000001
2.0,3.6858,-1.6858
5.0,4.0089,0.9911000000000003
1.0,0.9926,0.007399999999999962
0.0,0.0,0.0
4.0,4.0806,-0.08059999999999956
6.0,4.3383,1.6616999999999997
2.0,3.9855,-1.9855
4.0,4.1203,-0.1203000000000003
2.0,2.0,0.0
4.0,3.9678,0.032200000000000006
3.0,4.0143,-1.0143000000000004
0.0,0.0847,-0.0847
2.0,4.0514,-2.0514
6.0,4.0433,1.9566999999999997
4.0,3.9743,0.025700000000000056
3.0,3.9852,-0.9851999999999999
6.0,4.076,1.9240000000000004
3.0,3.6261,-0.6261000000000001
3.0,4.0043,-1.0042999999999997
2.0,4.0921,-2.0921000000000003
3.0,4.0303,-1.0303000000000004
2.0,2.0,0.0
4.0,3.6701,0.32989999999999986
5.0,4.0001,0.9999000000000002
2.0,3.9877,-1.9876999999999998
6.0,4.0224,1.9775999999999998
4.0,4.0685,-0.06850000000000023
5.0,4.0786,0.9214000000000002
2.0,2.0,0.0
2.0,3.9588,-1.9588
6.0,4.1432,1.8567999999999998
2.0,2.0,0.0
2.0,4.0435,-2.0435
2.0,2.0,0.0
6.0,4.0172,1.9828000000000001
6.0,4.0203,1.9797000000000002
5.0,4.0239,0.9760999999999997
6.0,3.9834,2.0166
6.0,3.9509,2.0491
4.0,3.9399,0.06009999999999982
2.0,2.0,0.0
3.0,3.5456,-0.5455999999999999
5.0,4.0659,0.9340999999999999
3.0,3.9885,-0.9885000000000002
2.0,3.9621,-1.9621
2.0,4.0275,-2.0275
2.0,2.0,0.0
5.0,4.0775,0.9225000000000003
4.0,4.1308,-0.1307999999999998
5.0,4.0479,0.9520999999999997
5.0,3.9287,1.0713
5.0,4.0339,0.9661
6.0,4.0566,1.9433999999999996
3.0,3.8372,-0.8372000000000002
3.0,3.8816,-0.8816000000000002
6.0,4.0447,1.9553000000000003
5.0,4.0759,0.9241000000000001
3.0,3.9477,-0.9477000000000002
6.0,3.5096,2.4904
4.0,4.194,-0.19399999999999995
6.0,4.0191,1.9809
2.0,3.8909,-1.8908999999999998
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.907,-0.907
1.0,0.9926,0.007399999999999962
2.0,2.0,0.0
2.0,3.8202,-1.8201999999999998
4.0,4.4045,-0.40449999999999964
2.0,2.0,0.0
2.0,4.1103,-2.1102999999999996
5.0,4.3441,0.6558999999999999
5.0,3.9468,1.0532
5.0,4.0245,0.9755000000000003
5.0,4.4782,0.5217999999999998
2.0,3.829,-1.8290000000000002
5.0,4.0382,0.9618000000000002
5.0,4.6243,0.37570000000000014
1.0,0.992,0.008000000000000007
5.0,4.0959,0.9040999999999997
4.0,3.9915,0.008500000000000174
5.0,3.995,1.005
6.0,4.0159,1.9840999999999998
1.0,0.9926,0.007399999999999962
5.0,3.9807,1.0192999999999999
4.0,3.8848,0.11520000000000019
6.0,3.9909,2.0091
5.0,4.8046,0.19540000000000024
6.0,4.7976,1.2024
2.0,3.7903,-1.7902999999999998
0.0,0.0,0.0
4.0,3.9855,0.014499999999999957
2.0,3.9191,-1.9190999999999998
4.0,3.9911,0.00890000000000013
5.0,3.7757,1.2243
5.0,3.9602,1.0398
6.0,3.9734,2.0266
5.0,4.0474,0.9526000000000003
3.0,3.9812,-0.9811999999999999
2.0,3.958,-1.9580000000000002
5.0,3.9898,1.0102000000000002
6.0,3.9327,2.0673
4.0,4.0178,-0.01780000000000026
0.0,0.0808,-0.0808
4.0,3.9696,0.030400000000000205
6.0,3.9886,2.0114
5.0,4.2938,0.7061999999999999
2.0,3.6504,-1.6503999999999999
2.0,3.7221,-1.7221000000000002
2.0,2.0,0.0
2.0,3.761,-1.7610000000000001
2.0,3.6253,-1.6253000000000002
3.0,4.0789,-1.0789
2.0,3.9392,-1.9392
4.0,4.0874,-0.0873999999999997
2.0,2.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
2.0,3.8899,-1.8899
6.0,3.9667,2.0333
2.0,3.7165,-1.7165
3.0,3.9575,-0.9575
5.0,4.081,0.9189999999999996
5.0,3.934,1.0659999999999998
6.0,3.9775,2.0225
5.0,3.9819,1.0181
3.0,3.9163,-0.9163000000000001
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.9038,-1.9038
5.0,4.0246,0.9753999999999996
5.0,3.9977,1.0023
3.0,3.9034,-0.9034
1.0,0.9906,0.009399999999999964
2.0,2.0,0.0
5.0,4.0154,0.9846000000000004
3.0,4.0172,-1.0171999999999999
1.0,0.9914,0.008600000000000052
3.0,3.9438,-0.9438
2.0,2.0,0.0
5.0,3.966,1.0339999999999998
4.0,4.0294,-0.02939999999999987
3.0,3.9447,-0.9447000000000001
5.0,4.0004,0.9996
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9022,-0.9022000000000001
6.0,4.0505,1.9494999999999996
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.5811,1.4188999999999998
5.0,4.0063,0.9936999999999996
4.0,3.9503,0.04970000000000008
6.0,4.0232,1.9768
5.0,4.0391,0.9608999999999996
5.0,4.097,0.9029999999999996
2.0,4.0557,-2.0557
6.0,3.8091,2.1909
2.0,3.8928,-1.8927999999999998
4.0,4.0142,-0.014199999999999768
2.0,2.0,0.0
5.0,4.0196,0.9804000000000004
2.0,2.0,0.0
6.0,4.4596,1.5404
2.0,3.9316,-1.9316
6.0,4.9316,1.0683999999999996
5.0,4.1655,0.8345000000000002
0.0,0.0,0.0
2.0,2.0,0.0
6.0,3.8963,2.1037
2.0,3.9222,-1.9222000000000001
2.0,2.0,0.0
5.0,3.9986,1.0013999999999998
6.0,4.1269,1.8731
2.0,3.9839,-1.9839000000000002
3.0,3.6335,-0.6335000000000002
3.0,4.038,-1.0380000000000003
0.0,0.0,0.0
3.0,3.9705,-0.9704999999999999
4.0,3.7743,0.2256999999999998
2.0,3.621,-1.621
2.0,2.0,0.0
2.0,3.9506,-1.9506000000000001
3.0,3.9715,-0.9714999999999998
6.0,4.1437,1.8563
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.9661,0.03390000000000004
2.0,4.4402,-2.4402
4.0,4.0324,-0.032399999999999984
6.0,3.9955,2.0045
4.0,4.0944,-0.09440000000000026
5.0,3.992,1.008
6.0,4.4783,1.5217
3.0,4.1039,-1.1039000000000003
5.0,4.1326,0.8674
2.0,2.0,0.0
4.0,3.9812,0.01880000000000015
5.0,4.2379,0.7621000000000002
6.0,4.074,1.9260000000000002
5.0,4.0638,0.9362000000000004
6.0,4.0914,1.9085999999999999
2.0,3.6244,-1.6244
2.0,2.0,0.0
2.0,3.9555,-1.9554999999999998
2.0,3.9488,-1.9487999999999999
6.0,4.0554,1.9446000000000003
5.0,3.8989,1.1011000000000002
2.0,2.0,0.0
4.0,3.9747,0.0253000000000001
2.0,3.9541,-1.9541
2.0,2.0,0.0
2.0,2.0,0.0
6.0,3.9873,2.0127
6.0,4.0279,1.9721000000000002
6.0,4.0348,1.9652000000000003
2.0,2.0,0.0
3.0,4.0535,-1.0534999999999997
2.0,3.9268,-1.9268
6.0,4.9512,1.0488
5.0,3.7035,1.2965
2.0,3.9132,-1.9131999999999998
1.0,0.9917,0.008299999999999974
6.0,3.9657,2.0343
5.0,4.0083,0.9916999999999998
2.0,3.9697,-1.9697
3.0,3.8175,-0.8174999999999999
4.0,3.9798,0.020199999999999996
1.0,0.9906,0.009399999999999964
6.0,3.9468,2.0532
6.0,4.1003,1.8997000000000002
1.0,0.993,0.007000000000000006
3.0,3.9647,-0.9647000000000001
2.0,2.0,0.0
5.0,4.014,0.9859999999999998
2.0,4.0278,-2.0278
4.0,3.9944,0.005599999999999827
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.75,-1.75
6.0,4.4669,1.5331000000000001
3.0,3.9992,-0.9992000000000001
3.0,4.1815,-1.1814999999999998
2.0,4.0106,-2.0106
4.0,4.0213,-0.021300000000000097
1.0,0.993,0.007000000000000006
4.0,3.7412,0.2587999999999999
2.0,3.6576,-1.6576
3.0,3.8283,-0.8283
3.0,3.9684,-0.9683999999999999
2.0,2.0,0.0
4.0,4.0914,-0.09140000000000015
6.0,4.1697,1.8303000000000003
3.0,3.3691,-0.3691
5.0,4.0358,0.9642
5.0,4.0823,0.9177
5.0,3.9228,1.0772
2.0,2.0,0.0
5.0,4.0009,0.9991000000000003
3.0,4.1989,-1.1989
5.0,3.9965,1.0034999999999998
4.0,4.0987,-0.09870000000000001
2.0,3.9524,-1.9524
3.0,3.8589,-0.8589000000000002
4.0,3.9608,0.039200000000000124
6.0,4.04,1.96
2.0,3.9958,-1.9958
2.0,2.0,0.0
4.0,3.9902,0.009799999999999809
6.0,4.1182,1.8818000000000001
3.0,4.15,-1.1500000000000004
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
3.0,3.9324,-0.9323999999999999
4.0,3.968,0.03200000000000003
2.0,2.0,0.0
3.0,3.9912,-0.9912000000000001
2.0,3.9232,-1.9232
2.0,3.8192,-1.8192
6.0,4.0259,1.9741
1.0,0.9917,0.008299999999999974
2.0,3.8073,-1.8073000000000001
0.0,0.0,0.0
5.0,3.9999,1.0001000000000002
2.0,3.9478,-1.9478
4.0,4.0298,-0.029799999999999827
6.0,4.9633,1.0366999999999997
2.0,4.0616,-2.0616000000000003
5.0,3.8566,1.1434000000000002
0.0,0.0,0.0
5.0,3.9499,1.0501
3.0,3.7784,-0.7784
6.0,4.043,1.9569999999999999
2.0,3.8764,-1.8763999999999998
2.0,3.8015,-1.8014999999999999
3.0,4.0346,-1.0346000000000002
2.0,3.7955,-1.7955
4.0,3.9032,0.0968
6.0,3.9334,2.0666
6.0,4.2194,1.7805999999999997
1.0,0.9933,0.006700000000000039
2.0,4.0425,-2.0425000000000004
3.0,3.9646,-0.9645999999999999
5.0,4.1217,0.8783000000000003
5.0,3.9689,1.0311
2.0,2.0,0.0
2.0,3.8529,-1.8529
6.0,4.4152,1.5848000000000004
2.0,2.0,0.0
6.0,4.1967,1.8033000000000001
4.0,4.009,-0.009000000000000341
5.0,4.039,0.9610000000000003
6.0,5.1058,0.8941999999999997
3.0,3.6954,-0.6953999999999998
2.0,2.0,0.0
2.0,3.767,-1.767
2.0,3.7841,-1.7841
2.0,2.0,0.0
4.0,4.1381,-0.13809999999999967
4.0,4.1848,-0.18480000000000008
4.0,3.9843,0.015699999999999825
4.0,4.1954,-0.19540000000000024
2.0,2.0,0.0
4.0,4.0069,-0.006899999999999906
2.0,2.0,0.0
3.0,3.9205,-0.9205000000000001
0.0,0.0,0.0
6.0,4.0815,1.9184999999999999
1.0,0.9929,0.007099999999999995
5.0,4.3597,0.6402999999999999
6.0,4.03,1.9699999999999998
2.0,3.9103,-1.9102999999999999
2.0,3.5604,-1.5604
2.0,2.0,0.0
3.0,3.8231,-0.8231000000000002
3.0,3.9872,-0.9872000000000001
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9389,-0.9388999999999998
3.0,3.9476,-0.9476
2.0,2.0,0.0
5.0,4.0784,0.9215999999999998
1.0,0.9933,0.006700000000000039
6.0,4.0573,1.9427000000000003
6.0,4.6589,1.3411
3.0,3.9709,-0.9708999999999999
3.0,4.1713,-1.1712999999999996
2.0,3.955,-1.955
5.0,4.0061,0.9939
4.0,4.3359,-0.33589999999999964
3.0,3.9464,-0.9464000000000001
2.0,2.6762,-0.6762000000000001
3.0,3.79,-0.79
0.0,0.0,0.0
2.0,2.0,0.0
6.0,3.9835,2.0165
6.0,4.0251,1.9748999999999999
2.0,2.0,0.0
3.0,3.9648,-0.9647999999999999
6.0,4.0306,1.9694000000000003
6.0,3.9717,2.0283
5.0,4.0343,0.9657
5.0,4.0408,0.9592
4.0,3.9112,0.08879999999999999
5.0,4.0413,0.9587000000000003
3.0,3.9706,-0.9706000000000001
4.0,3.5618,0.43820000000000014
2.0,2.0,0.0
4.0,3.8886,0.11140000000000017
0.0,0.0,0.0
6.0,4.1816,1.8183999999999996
2.0,2.0,0.0
0.0,0.0825,-0.0825
6.0,4.3242,1.6757999999999997
2.0,3.8007,-1.8007
3.0,4.0016,-1.0015999999999998
2.0,4.0822,-2.0822000000000003
4.0,3.9461,0.05390000000000006
3.0,3.7722,-0.7722000000000002
4.0,3.9686,0.031400000000000095
3.0,3.9987,-0.9986999999999999
2.0,3.9863,-1.9863
3.0,4.0027,-1.0027
0.0,0.0,0.0
2.0,3.5445,-1.5445000000000002
2.0,4.3231,-2.3231
2.0,2.0,0.0
2.0,3.4784,-1.4784000000000002
2.0,2.0,0.0
3.0,3.9752,-0.9752000000000001
3.0,3.878,-0.8780000000000001
5.0,4.2679,0.7321
6.0,4.0368,1.9631999999999996
6.0,4.0451,1.9549000000000003
3.0,3.9643,-0.9643000000000002
3.0,4.0129,-1.0129000000000001
3.0,4.2906,-1.2906000000000004
0.0,0.0,0.0
5.0,4.7707,0.22930000000000028
5.0,4.1684,0.8315999999999999
6.0,4.6162,1.3838
1.0,0.9929,0.007099999999999995
4.0,4.0596,-0.05959999999999965
4.0,4.0024,-0.0023999999999997357
6.0,4.2587,1.7412999999999998
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9635,-0.9634999999999998
4.0,3.6031,0.39690000000000003
2.0,3.9943,-1.9943
4.0,3.9947,0.005300000000000082
6.0,4.6981,1.3018999999999998
4.0,3.9932,0.006800000000000139
3.0,4.0684,-1.0683999999999996
4.0,3.6653,0.3347000000000002
5.0,3.9661,1.0339
3.0,3.4922,-0.49219999999999997
3.0,3.9754,-0.9754
6.0,4.497,1.5030000000000001
2.0,2.0,0.0
2.0,3.5141,-1.5141
2.0,3.8207,-1.8207
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.9718,0.028200000000000003
4.0,4.0237,-0.023699999999999832
2.0,2.0,0.0
4.0,3.9369,0.06309999999999993
3.0,3.9663,-0.9662999999999999
3.0,4.0877,-1.0877
5.0,4.2206,0.7793999999999999
3.0,4.1134,-1.1134000000000004
6.0,4.2986,1.7013999999999996
3.0,3.9259,-0.9259
6.0,4.1577,1.8422999999999998
1.0,0.9914,0.008600000000000052
3.0,3.9908,-0.9908000000000001
6.0,4.4292,1.5708000000000002
0.0,0.0,0.0
2.0,3.5034,-1.5034
3.0,4.0798,-1.0797999999999996
4.0,4.0048,-0.0048000000000003595
2.0,3.985,-1.9849999999999999
3.0,4.1909,-1.1909
3.0,3.9772,-0.9771999999999998
3.0,3.8002,-0.8001999999999998
4.0,4.0053,-0.005300000000000082
6.0,4.6114,1.3886000000000003
4.0,3.9625,0.03750000000000009
3.0,3.8833,-0.8833000000000002
2.0,4.3465,-2.3465
1.0,0.9906,0.009399999999999964
4.0,3.9779,0.02210000000000001
3.0,4.1591,-1.1590999999999996
2.0,3.6377,-1.6377000000000002
5.0,4.342,0.6580000000000004
6.0,4.025,1.9749999999999996
3.0,3.9956,-0.9956
6.0,5.407,0.593
5.0,4.0518,0.9481999999999999
2.0,2.0,0.0
3.0,3.7227,-0.7227000000000001
2.0,3.4349,-1.4348999999999998
3.0,3.972,-0.972
3.0,3.8674,-0.8674
3.0,3.8995,-0.8995000000000002
2.0,2.0,0.0
6.0,4.1461,1.8539000000000003
5.0,3.9115,1.0884999999999998
2.0,4.005,-2.005
4.0,3.9163,0.08369999999999989
6.0,3.9085,2.0915
4.0,3.9623,0.03770000000000007
2.0,3.7166,-1.7166000000000001
5.0,3.9417,1.0583
6.0,4.0493,1.9507000000000003
3.0,4.0364,-1.0364000000000004
3.0,3.8794,-0.8794
2.0,2.0,0.0
2.0,3.9021,-1.9021
3.0,4.1283,-1.1283000000000003
3.0,3.7045,-0.7044999999999999
0.0,0.0847,-0.0847
6.0,4.352,1.6479999999999997
4.0,4.3811,-0.3811
5.0,4.3537,0.6463000000000001
0.0,0.0,0.0
5.0,4.2029,0.7971000000000004
6.0,4.0046,1.9954
2.0,2.0,0.0
3.0,3.9664,-0.9664000000000001
2.0,2.0,0.0
0.0,0.0,0.0
6.0,4.0254,1.9745999999999997
6.0,4.3503,1.6497000000000002
2.0,3.878,-1.8780000000000001
0.0,0.0,0.0
3.0,3.9712,-0.9712000000000001
6.0,4.2254,1.7746000000000004
5.0,4.2674,0.7325999999999997
2.0,4.1524,-2.1524
2.0,2.0,0.0
4.0,3.9953,0.0047000000000001485
2.0,3.9196,-1.9196
0.0,0.0,0.0
6.0,3.9491,2.0509
3.0,3.741,-0.7410000000000001
2.0,2.0,0.0
2.0,3.9683,-1.9683000000000002
6.0,4.23,1.7699999999999996
2.0,3.9884,-1.9884
4.0,3.8616,0.13839999999999986
3.0,4.0409,-1.0408999999999997
6.0,4.044,1.9560000000000004
4.0,3.8631,0.1368999999999998
1.0,0.9893,0.010700000000000043
1.0,0.9918,0.008199999999999985
3.0,4.0015,-1.0015
3.0,3.9655,-0.9655
2.0,2.0,0.0
4.0,3.9677,0.03230000000000022
2.0,2.0,0.0
5.0,3.9733,1.0267
5.0,4.0041,0.9958999999999998
6.0,4.4942,1.5057999999999998
4.0,4.0283,-0.02829999999999977
0.0,0.0,0.0
5.0,3.9247,1.0753
5.0,4.0054,0.9946000000000002
4.0,4.0103,-0.010299999999999976
6.0,4.0342,1.9657999999999998
6.0,4.1644,1.8356000000000003
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9555,-0.9554999999999998
1.0,0.9893,0.010700000000000043
6.0,4.017,1.9829999999999997
1.0,0.9926,0.007399999999999962
5.0,3.9971,1.0029
2.0,3.8113,-1.8113000000000001
3.0,3.9657,-0.9657
2.0,3.4143,-1.4143
5.0,3.9254,1.0746000000000002
5.0,4.0045,0.9954999999999998
2.0,3.9918,-1.9918
5.0,4.548,0.45199999999999996
2.0,3.9823,-1.9823
2.0,4.0067,-2.0067000000000004
3.0,3.943,-0.9430000000000001
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
0.0,0.0,0.0
1.0,0.9916,0.008399999999999963
4.0,3.8524,0.14760000000000018
1.0,0.9926,0.007399999999999962
2.0,2.0,0.0
6.0,4.3324,1.6676000000000002
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.8271,-1.8271000000000002
5.0,4.0218,0.9782000000000002
2.0,3.9609,-1.9609
5.0,3.9907,1.0093
1.0,0.9926,0.007399999999999962
2.0,3.9495,-1.9495
4.0,4.0059,-0.005899999999999572
2.0,4.1113,-2.1113
2.0,2.0,0.0
5.0,3.9494,1.0506000000000002
2.0,3.261,-1.2610000000000001
3.0,3.7555,-0.7555000000000001
5.0,3.8735,1.1265
4.0,4.0191,-0.019099999999999895
2.0,2.0,0.0
3.0,3.6655,-0.6655000000000002
2.0,4.0828,-2.0827999999999998
6.0,3.8498,2.1502
5.0,3.9937,1.0063
2.0,2.0,0.0
5.0,4.0167,0.9832999999999998
5.0,4.0272,0.9728000000000003
5.0,4.0682,0.9318
5.0,3.9131,1.0869
5.0,3.9753,1.0247000000000002
5.0,4.2447,0.7553000000000001
5.0,4.062,0.9379999999999997
4.0,4.4507,-0.4507000000000003
5.0,4.054,0.9459999999999997
3.0,3.8438,-0.8437999999999999
4.0,3.9354,0.06459999999999999
5.0,3.9099,1.0901
4.0,4.0132,-0.013200000000000323
4.0,3.7504,0.24960000000000004
3.0,3.7134,-0.7134
4.0,4.209,-0.20899999999999963
3.0,3.998,-0.9980000000000002
4.0,3.8505,0.1495000000000002
2.0,4.0021,-2.0021000000000004
2.0,2.0,0.0
2.0,2.0,0.0
5.0,4.0632,0.9367999999999999
5.0,4.0084,0.9916
2.0,3.3245,-1.3245
3.0,3.9991,-0.9990999999999999
3.0,3.9747,-0.9746999999999999
6.0,4.0292,1.9707999999999997
2.0,3.9051,-1.9051
2.0,2.0,0.0
2.0,3.9581,-1.9581
5.0,4.0706,0.9294000000000002
2.0,2.0,0.0
6.0,4.1172,1.8827999999999996
4.0,4.0232,-0.02320000000000011
2.0,3.9335,-1.9335
2.0,2.0,0.0
2.0,4.1004,-2.1003999999999996
5.0,3.9626,1.0373999999999999
0.0,0.0,0.0
2.0,2.0,0.0
6.0,4.6306,1.3693999999999997
6.0,4.3282,1.6718000000000002
0.0,0.0,0.0
1.0,0.9926,0.007399999999999962
5.0,4.0536,0.9463999999999997
5.0,4.1795,0.8205
5.0,3.9958,1.0042
4.0,4.6738,-0.6738
3.0,3.4959,-0.4958999999999998
3.0,4.0618,-1.0617999999999999
2.0,2.0,0.0
6.0,3.9924,2.0076
4.0,3.6211,0.3788999999999998
6.0,4.0754,1.9245999999999999
4.0,3.9896,0.010400000000000187
0.0,0.0,0.0
2.0,3.716,-1.7160000000000002
2.0,2.0,0.0
3.0,3.9871,-0.9870999999999999
4.0,3.9682,0.03180000000000005
3.0,3.927,-0.927
2.0,2.0,0.0
5.0,4.0129,0.9870999999999999
2.0,4.3413,-2.3413000000000004
4.0,3.9774,0.022600000000000176
4.0,4.0724,-0.07240000000000002
5.0,3.9841,1.0158999999999998
5.0,4.0976,0.9024000000000001
5.0,4.3345,0.6654999999999998
4.0,4.0954,-0.09539999999999971
2.0,2.0,0.0
4.0,3.699,0.30100000000000016
2.0,4.0399,-2.0399000000000003
6.0,4.1675,1.8324999999999996
4.0,3.9871,0.012900000000000134
4.0,3.6861,0.31389999999999985
2.0,3.9883,-1.9883000000000002
2.0,2.0,0.0
3.0,3.9848,-0.9847999999999999
3.0,4.1228,-1.1227999999999998
4.0,3.9746,0.025399999999999867
4.0,4.0449,-0.04490000000000016
2.0,3.7311,-1.7311
2.0,2.0,0.0
0.0,0.0,0.0
2.0,4.0105,-2.0105000000000004
3.0,4.1631,-1.1631
5.0,3.8125,1.1875
2.0,2.0,0.0
4.0,4.0001,-9.999999999976694e-05
2.0,4.0071,-2.0071000000000003
5.0,3.8362,1.1638000000000002
2.0,3.9309,-1.9308999999999998
3.0,3.7652,-0.7652000000000001
4.0,4.1659,-0.16589999999999971
0.0,0.0,0.0
2.0,3.6112,-1.6112000000000002
4.0,4.0092,-0.009199999999999875
4.0,3.9501,0.049900000000000055
5.0,3.9937,1.0063
2.0,3.8458,-1.8458
3.0,3.9445,-0.9445000000000001
4.0,3.9162,0.0838000000000001
6.0,4.0149,1.9851
4.0,4.0093,-0.009299999999999642
2.0,2.0,0.0
5.0,3.9938,1.0062000000000002
6.0,4.0223,1.9776999999999996
0.0,0.0847,-0.0847
3.0,3.9679,-0.9679000000000002
6.0,3.8881,2.1119
5.0,3.9477,1.0522999999999998
2.0,2.0,0.0
5.0,4.2549,0.7450999999999999
6.0,4.0212,1.9787999999999997
6.0,4.1652,1.8348000000000004
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9339,-0.9339
2.0,3.7126,-1.7126000000000001
4.0,3.9048,0.09520000000000017
2.0,2.0,0.0
4.0,3.823,0.17700000000000005
4.0,3.8687,0.13129999999999997
2.0,3.5305,-1.5305
2.0,4.0649,-2.0648999999999997
5.0,3.9798,1.0202
6.0,4.0708,1.9291999999999998
2.0,3.6312,-1.6312000000000002
6.0,3.9711,2.0289
4.0,3.9713,0.02870000000000017
4.0,4.2622,-0.2622
2.0,3.5272,-1.5272000000000001
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
5.0,4.1019,0.8981000000000003
6.0,4.2025,1.7975000000000003
6.0,3.9691,2.0309
2.0,3.6178,-1.6178
2.0,2.0,0.0
5.0,3.953,1.0470000000000002
2.0,3.3005,-1.3005
4.0,4.1056,-0.10559999999999992
3.0,3.9545,-0.9544999999999999
5.0,3.9998,1.0002
5.0,3.896,1.104
2.0,2.0,0.0
3.0,4.0074,-1.0073999999999996
6.0,4.0204,1.9795999999999996
2.0,2.0,0.0
4.0,4.0154,-0.015399999999999636
5.0,4.0496,0.9504000000000001
4.0,4.0209,-0.02090000000000014
3.0,3.5675,-0.5674999999999999
5.0,4.2174,0.7826000000000004
4.0,3.8672,0.13280000000000003
2.0,3.9766,-1.9766
5.0,4.229,0.7709999999999999
3.0,3.8486,-0.8485999999999998
2.0,3.951,-1.951
2.0,2.0,0.0
3.0,3.8871,-0.8871000000000002
4.0,4.0002,-0.00020000000000042206
6.0,4.0357,1.9642999999999997
2.0,2.0,0.0
6.0,4.0868,1.9131999999999998
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.9415,-1.9415
4.0,4.124,-0.12399999999999967
2.0,3.6625,-1.6625
2.0,2.0,0.0
5.0,4.0836,0.9164000000000003
3.0,3.793,-0.7930000000000001
2.0,2.0,0.0
2.0,3.8782,-1.8782
6.0,4.1298,1.8701999999999996
4.0,4.1586,-0.15859999999999985
2.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,3.9902,2.0098
2.0,2.0,0.0
2.0,3.9274,-1.9274
2.0,3.76,-1.7599999999999998
6.0,4.0076,1.9924
6.0,4.5043,1.4957000000000003
5.0,4.1286,0.8714000000000004
2.0,3.6676,-1.6676000000000002
2.0,3.9847,-1.9847000000000001
5.0,4.0591,0.9409000000000001
2.0,3.984,-1.984
2.0,2.0,0.0
6.0,3.9661,2.0339
2.0,2.0,0.0
6.0,4.1907,1.8093000000000004
1.0,0.988,0.01200000000000001
6.0,4.1175,1.8825000000000003
2.0,3.86,-1.8599999999999999
4.0,3.9685,0.03149999999999986
5.0,4.0319,0.9680999999999997
6.0,4.7395,1.2605000000000004
5.0,3.8965,1.1035
2.0,3.9793,-1.9792999999999998
3.0,3.776,-0.7759999999999998
4.0,3.9074,0.09260000000000002
4.0,3.9934,0.006600000000000161
6.0,3.6909,2.3091
4.0,4.2674,-0.2674000000000003
2.0,2.0,0.0
6.0,4.0391,1.9608999999999996
5.0,4.0058,0.9942000000000002
2.0,2.0,0.0
4.0,4.0419,-0.04190000000000005
3.0,3.97,-0.9700000000000002
3.0,3.8791,-0.8791000000000002
5.0,4.1605,0.8395000000000001
4.0,3.8608,0.1392000000000002
3.0,4.0397,-1.0396999999999998
4.0,3.802,0.19799999999999995
5.0,3.9912,1.0088
6.0,4.0085,1.9915000000000003
2.0,3.9824,-1.9824000000000002
2.0,2.0,0.0
4.0,3.9896,0.010400000000000187
2.0,2.0,0.0
2.0,3.9985,-1.9985
6.0,3.995,2.005
6.0,4.1583,1.8417000000000003
3.0,3.9701,-0.9701
6.0,3.862,2.138
6.0,3.987,2.013
0.0,0.0,0.0
4.0,3.967,0.03299999999999992
3.0,3.6725,-0.6724999999999999
2.0,3.9387,-1.9386999999999999
3.0,3.9823,-0.9823
2.0,4.0256,-2.0256
2.0,3.9541,-1.9541
5.0,4.0962,0.9038000000000004
2.0,3.9897,-1.9897
2.0,3.778,-1.778
2.0,2.0,0.0
3.0,3.9821,-0.9821
2.0,3.2496,-1.2496
2.0,2.0,0.0
6.0,4.0017,1.9983000000000004
5.0,3.9663,1.0337
5.0,4.128,0.8719999999999999
6.0,4.0071,1.9928999999999997
2.0,3.7933,-1.7933
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9094,-0.9094000000000002
5.0,4.2483,0.7516999999999996
2.0,3.5794,-1.5794000000000001
3.0,3.9385,-0.9384999999999999
1.0,0.9914,0.008600000000000052
2.0,3.9662,-1.9662000000000002
0.0,0.0,0.0
3.0,3.9756,-0.9756
4.0,3.812,0.18800000000000017
3.0,3.8974,-0.8974000000000002
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.5877,-0.5876999999999999
2.0,3.1641,-1.1641
0.0,0.0,0.0
3.0,4.0238,-1.0237999999999996
3.0,4.0378,-1.0377999999999998
